-182.810, 49.752, 4.552, 11.200
-182.806, 49.524, 4.574, 11.250
-182.802, 49.294, 4.597, 11.300
-182.799, 49.064, 4.620, 11.350
-182.795, 48.832, 4.643, 11.400
-182.791, 48.599, 4.666, 11.450
-182.788, 48.365, 4.689, 11.500
-182.784, 48.130, 4.712, 11.550
-182.780, 47.893, 4.736, 11.600
-182.777, 47.656, 4.759, 11.650
-182.773, 47.417, 4.783, 11.700
-182.769, 47.177, 4.807, 11.750
-182.766, 46.936, 4.831, 11.800
-182.762, 46.694, 4.856, 11.850
-182.759, 46.450, 4.880, 11.900
-182.755, 46.205, 4.904, 11.950
-182.751, 45.959, 4.929, 12.000
-182.748, 45.712, 4.953, 12.050
-182.744, 45.464, 4.978, 12.100
-182.741, 45.214, 5.003, 12.150
-182.737, 44.963, 5.027, 12.200
-182.733, 44.711, 5.052, 12.250
-182.730, 44.457, 5.078, 12.300
-182.726, 44.203, 5.101, 12.350
-182.723, 43.947, 5.118, 12.400
-182.719, 43.692, 5.096, 12.450
-182.716, 43.438, 5.080, 12.500
-182.712, 43.185, 5.082, 12.550
-182.709, 42.930, 5.107, 12.600
-182.705, 42.673, 5.160, 12.650
-182.702, 42.412, 5.236, 12.700
-182.698, 42.146, 5.324, 12.750
-182.695, 41.877, 5.411, 12.800
-182.691, 41.604, 5.475, 12.850
-182.688, 41.328, 5.513, 12.900
-182.684, 41.053, 5.520, 12.950
-182.681, 40.777, 5.510, 13.000
-182.677, 40.503, 5.485, 13.050
-182.674, 40.230, 5.464, 13.100
-182.670, 39.958, 5.447, 13.150
-182.667, 39.686, 5.451, 13.200
-182.664, 39.413, 5.473, 13.250
-182.660, 39.137, 5.523, 13.300
-182.657, 38.859, 5.591, 13.350
-182.653, 38.576, 5.677, 13.400
-182.650, 38.289, 5.758, 13.450
-182.646, 37.998, 5.827, 13.500
-182.643, 37.705, 5.863, 13.550
-182.639, 37.412, 5.877, 13.600
-182.636, 37.119, 5.865, 13.650
-182.632, 36.826, 5.850, 13.700
-182.629, 36.535, 5.828, 13.750
-182.626, 36.244, 5.823, 13.800
-182.622, 35.953, 5.830, 13.850
-182.619, 35.661, 5.864, 13.900
-182.615, 35.365, 5.916, 13.950
-182.612, 35.067, 5.993, 14.000
-182.609, 34.764, 6.075, 14.050
-182.605, 34.457, 6.159, 14.100
-182.602, 34.147, 6.215, 14.150
-182.598, 33.835, 6.247, 14.200
-182.595, 33.523, 6.244, 14.250
-182.591, 33.211, 6.232, 14.300
-182.588, 32.901, 6.208, 14.350
-182.585, 32.591, 6.199, 14.400
-182.581, 32.282, 6.199, 14.450
-182.578, 31.971, 6.230, 14.500
-182.575, 31.658, 6.278, 14.550
-182.571, 31.341, 6.358, 14.600
-182.568, 31.019, 6.448, 14.650
-182.564, 30.693, 6.541, 14.700
-182.561, 30.364, 6.604, 14.750
-182.557, 30.032, 6.636, 14.800
-182.554, 29.701, 6.628, 14.850
-182.551, 29.371, 6.608, 14.900
-182.547, 29.042, 6.578, 14.950
-182.544, 28.714, 6.566, 15.000
-182.541, 28.386, 6.569, 15.050
-182.537, 28.056, 6.610, 15.100
-182.534, 27.723, 6.676, 15.150
-182.531, 27.386, 6.776, 15.200
-182.527, 27.043, 6.875, 15.250
-182.524, 26.696, 6.959, 15.300
-182.520, 26.346, 7.010, 15.350
-182.517, 25.995, 7.026, 15.400
-182.513, 25.644, 7.012, 15.450
-182.510, 25.295, 6.990, 15.500
-182.507, 24.947, 6.966, 15.550
-182.503, 24.599, 6.965, 15.600
-182.500, 24.251, 6.984, 15.650
-182.497, 23.900, 7.041, 15.700
-182.493, 23.544, 7.122, 15.750
-182.490, 23.185, 7.219, 15.800
-182.486, 22.820, 7.306, 15.850
-182.483, 22.452, 7.374, 15.900
-182.479, 22.082, 7.413, 15.950
-182.476, 21.711, 7.424, 16.000
-182.473, 21.340, 7.416, 16.050
-182.469, 20.971, 7.403, 16.100
-182.466, 20.601, 7.399, 16.150
-182.462, 20.231, 7.417, 16.200
-182.459, 19.859, 7.457, 16.250
-182.456, 19.484, 7.520, 16.300
-182.452, 19.105, 7.594, 16.350
-182.449, 18.722, 7.671, 16.400
-182.445, 18.336, 7.740, 16.450
-182.442, 17.947, 7.793, 16.500
-182.438, 17.556, 7.828, 16.550
-182.435, 17.164, 7.845, 16.600
-182.431, 16.772, 7.852, 16.650
-182.428, 16.380, 7.859, 16.700
-182.425, 15.986, 7.875, 16.750
-182.421, 15.592, 7.905, 16.800
-182.418, 15.195, 7.951, 16.850
-182.414, 14.795, 8.010, 16.900
-182.411, 14.392, 8.076, 16.950
-182.407, 13.986, 8.143, 17.000
-182.404, 13.577, 8.202, 17.050
-182.400, 13.165, 8.250, 17.100
-182.397, 12.751, 8.286, 17.150
-182.393, 12.336, 8.311, 17.200
-182.390, 11.920, 8.330, 17.250
-182.386, 11.503, 8.350, 17.300
-182.383, 11.085, 8.377, 17.350
-182.379, 10.665, 8.414, 17.400
-182.375, 10.243, 8.462, 17.450
-182.372, 9.818, 8.519, 17.500
-182.368, 9.389, 8.580, 17.550
-182.365, 8.958, 8.641, 17.600
-182.361, 8.524, 8.697, 17.650
-182.357, 8.088, 8.745, 17.700
-182.354, 7.649, 8.783, 17.750
-182.350, 7.209, 8.815, 17.800
-182.347, 6.767, 8.843, 17.850
-182.343, 6.324, 8.872, 17.900
-182.339, 5.880, 8.906, 17.950
-182.336, 5.433, 8.947, 18.000
-182.332, 4.984, 8.996, 18.050
-182.328, 4.533, 9.052, 18.100
-182.325, 4.078, 9.111, 18.150
-182.321, 3.620, 9.171, 18.200
-182.317, 3.160, 9.226, 18.250
-182.314, 2.697, 9.276, 18.300
-182.310, 2.231, 9.319, 18.350
-182.306, 1.764, 9.356, 18.400
-182.302, 1.295, 9.391, 18.450
-182.299, 0.825, 9.426, 18.500
-182.295, 0.352, 9.464, 18.550
-182.291, -0.122, 9.508, 18.600
-182.287, -0.599, 9.559, 18.650
-182.283, -1.079, 9.615, 18.700
-182.280, -1.562, 9.674, 18.750
-182.276, -2.048, 9.734, 18.800
-182.272, -2.537, 9.791, 18.850
-182.268, -3.028, 9.843, 18.900
-182.264, -3.522, 9.891, 18.950
-182.260, -4.018, 9.934, 19.000
-182.256, -4.516, 9.974, 19.050
-182.253, -5.016, 10.014, 19.100
-182.249, -5.518, 10.056, 19.150
-182.245, -6.022, 10.103, 19.200
-182.241, -6.529, 10.154, 19.250
-182.237, -7.038, 10.211, 19.300
-182.233, -7.551, 10.270, 19.350
-182.229, -8.067, 10.331, 19.400
-182.225, -8.585, 10.391, 19.450
-182.221, -9.107, 10.447, 19.500
-182.217, -9.631, 10.500, 19.550
-182.213, -10.157, 10.548, 19.600
-182.209, -10.686, 10.594, 19.650
-182.204, -11.217, 10.638, 19.700
-182.200, -11.751, 10.684, 19.750
-182.196, -12.286, 10.733, 19.800
-182.192, -12.825, 10.786, 19.850
-182.188, -13.366, 10.843, 19.900
-182.184, -13.910, 10.903, 19.950
-182.180, -14.458, 10.966, 20.000
-182.175, -15.008, 11.029, 20.050
-182.171, -15.562, 11.089, 20.100
-182.167, -16.118, 11.147, 20.150
-182.163, -16.677, 11.201, 20.200
-182.158, -17.239, 11.252, 20.250
-182.154, -17.803, 11.301, 20.300
-182.150, -18.370, 11.350, 20.350
-182.145, -18.939, 11.401, 20.400
-182.141, -19.511, 11.456, 20.450
-182.137, -20.086, 11.514, 20.500
-182.132, -20.663, 11.577, 20.550
-182.128, -21.244, 11.642, 20.600
-182.123, -21.829, 11.708, 20.650
-182.119, -22.416, 11.774, 20.700
-182.114, -23.007, 11.837, 20.750
-182.110, -23.601, 11.897, 20.800
-182.105, -24.198, 11.954, 20.850
-182.101, -24.797, 12.008, 20.900
-182.096, -25.400, 12.061, 20.950
-182.091, -26.004, 12.114, 21.000
-182.087, -26.612, 12.170, 21.050
-182.082, -27.222, 12.230, 21.100
-182.077, -27.836, 12.293, 21.150
-182.073, -28.453, 12.360, 21.200
-182.068, -29.073, 12.430, 21.250
-182.063, -29.697, 12.500, 21.300
-182.058, -30.325, 12.569, 21.350
-182.054, -30.955, 12.635, 21.400
-182.049, -31.589, 12.698, 21.450
-182.044, -32.226, 12.758, 21.500
-182.039, -32.866, 12.815, 21.550
-182.034, -33.508, 12.872, 21.600
-182.029, -34.154, 12.929, 21.650
-182.024, -34.802, 12.989, 21.700
-182.019, -35.454, 13.054, 21.750
-182.014, -36.109, 13.123, 21.800
-182.009, -36.767, 13.195, 21.850
-182.004, -37.430, 13.269, 21.900
-181.999, -38.096, 13.344, 21.950
-181.994, -38.766, 13.417, 22.000
-181.989, -39.439, 13.487, 22.050
-181.983, -40.115, 13.553, 22.100
-181.978, -40.795, 13.616, 22.150
-181.973, -41.478, 13.677, 22.200
-181.967, -42.164, 13.737, 22.250
-181.962, -42.852, 13.798, 22.300
-181.957, -43.545, 13.864, 22.350
-181.951, -44.240, 13.933, 22.400
-181.946, -44.939, 14.007, 22.450
-181.940, -45.642, 14.085, 22.500
-181.935, -46.349, 14.164, 22.550
-181.929, -47.060, 14.244, 22.600
-181.924, -47.775, 14.322, 22.650
-181.918, -48.494, 14.396, 22.700
-181.913, -49.216, 14.466, 22.750
-181.907, -49.941, 14.533, 22.800
-181.901, -50.670, 14.597, 22.850
-181.895, -51.402, 14.661, 22.900
-181.890, -52.137, 14.726, 22.950
-181.884, -52.876, 14.795, 23.000
-181.878, -53.618, 14.869, 23.050
-181.872, -54.364, 14.949, 23.100
-181.866, -55.114, 15.032, 23.150
-181.860, -55.869, 15.118, 23.200
-181.854, -56.628, 15.204, 23.250
-181.848, -57.391, 15.288, 23.300
-181.842, -58.158, 15.368, 23.350
-181.836, -58.929, 15.443, 23.400
-181.829, -59.703, 15.513, 23.450
-181.823, -60.481, 15.581, 23.500
-181.817, -61.262, 15.647, 23.550
-181.811, -62.047, 15.716, 23.600
-181.804, -62.835, 15.788, 23.650
-181.798, -63.627, 15.866, 23.700
-181.791, -64.423, 15.951, 23.750
-181.785, -65.224, 16.040, 23.800
-181.778, -66.029, 16.134, 23.850
-181.772, -66.839, 16.227, 23.900
-181.765, -67.654, 16.319, 23.950
-181.758, -68.473, 16.406, 24.000
-181.752, -69.296, 16.488, 24.050
-181.745, -70.122, 16.563, 24.100
-181.738, -70.953, 16.634, 24.150
-181.731, -71.787, 16.702, 24.200
-181.724, -72.624, 16.772, 24.250
-181.717, -73.465, 16.846, 24.300
-181.710, -74.310, 16.927, 24.350
-181.703, -75.159, 17.013, 24.400
-181.696, -76.013, 17.104, 24.450
-181.689, -76.872, 17.200, 24.500
-181.681, -77.735, 17.300, 24.550
-181.674, -78.604, 17.401, 24.600
-181.667, -79.477, 17.502, 24.650
-181.659, -80.356, 17.599, 24.700
-181.652, -81.239, 17.690, 24.750
-181.644, -82.126, 17.774, 24.800
-181.637, -83.017, 17.851, 24.850
-181.629, -83.912, 17.925, 24.900
-181.621, -84.811, 17.998, 24.950
-181.613, -85.713, 18.073, 25.000
-181.606, -86.619, 18.155, 25.050
-181.598, -87.530, 18.240, 25.100
-181.590, -88.445, 18.324, 25.150
-181.582, -89.363, 18.385, 25.200
-181.574, -90.282, 18.393, 25.250
-181.566, -91.199, 18.329, 25.300
-181.558, -92.110, 18.198, 25.350
-181.550, -93.012, 18.019, 25.400
-181.542, -93.905, 17.816, 25.450
-181.534, -94.787, 17.616, 25.500
-181.526, -95.660, 17.441, 25.550
-181.518, -96.527, 17.297, 25.600
-181.510, -97.387, 17.181, 25.650
-181.502, -98.243, 17.092, 25.700
-181.494, -99.096, 17.029, 25.750
-181.486, -99.946, 16.988, 25.800
-181.478, -100.795, 16.968, 25.850
-181.470, -101.644, 16.968, 25.900
-181.462, -102.494, 16.983, 25.950
-181.454, -103.345, 17.013, 26.000
-181.446, -104.197, 17.054, 26.050
-181.437, -105.053, 17.106, 26.100
-181.429, -105.911, 17.167, 26.150
-181.421, -106.772, 17.236, 26.200
-181.413, -107.637, 17.312, 26.250
-181.404, -108.506, 17.389, 26.300
-181.396, -109.378, 17.451, 26.350
-181.387, -110.251, 17.471, 26.400
-181.379, -111.123, 17.425, 26.450
-181.370, -111.990, 17.314, 26.500
-181.362, -112.849, 17.154, 26.550
-181.353, -113.699, 16.967, 26.600
-181.345, -114.539, 16.777, 26.650
-181.337, -115.371, 16.610, 26.700
-181.328, -116.196, 16.474, 26.750
-181.320, -117.016, 16.368, 26.800
-181.312, -117.831, 16.289, 26.850
-181.303, -118.644, 16.236, 26.900
-181.295, -119.456, 16.207, 26.950
-181.286, -120.266, 16.199, 27.000
-181.278, -121.077, 16.209, 27.050
-181.269, -121.889, 16.235, 27.100
-181.261, -122.703, 16.274, 27.150
-181.252, -123.519, 16.325, 27.200
-181.244, -124.338, 16.386, 27.250
-181.235, -125.160, 16.456, 27.300
-181.226, -125.986, 16.529, 27.350
-181.217, -126.815, 16.589, 27.400
-181.208, -127.646, 16.610, 27.450
-181.199, -128.475, 16.570, 27.500
-181.191, -129.299, 16.468, 27.550
-181.182, -130.116, 16.319, 27.600
-181.173, -130.925, 16.143, 27.650
-181.164, -131.725, 15.964, 27.700
-181.156, -132.516, 15.806, 27.750
-181.147, -133.302, 15.681, 27.800
-181.138, -134.082, 15.586, 27.850
-181.129, -134.859, 15.520, 27.900
-181.121, -135.634, 15.480, 27.950
-181.112, -136.408, 15.464, 28.000
-181.103, -137.182, 15.468, 28.050
-181.094, -137.957, 15.490, 28.100
-181.085, -138.733, 15.527, 28.150
-181.076, -139.512, 15.576, 28.200
-181.067, -140.294, 15.637, 28.250
-181.058, -141.078, 15.707, 28.300
-181.049, -141.867, 15.779, 28.350
-181.040, -142.658, 15.826, 28.400
-181.031, -143.449, 15.823, 28.450
-181.021, -144.238, 15.757, 28.500
-181.012, -145.021, 15.634, 28.550
-181.003, -145.796, 15.474, 28.600
-180.994, -146.562, 15.298, 28.650
-180.985, -147.320, 15.131, 28.700
-180.976, -148.071, 14.995, 28.750
-180.967, -148.817, 14.891, 28.800
-180.958, -149.559, 14.819, 28.850
-180.949, -150.299, 14.774, 28.900
-180.940, -151.037, 14.755, 28.950
-180.930, -151.775, 14.758, 29.000
-180.921, -152.515, 14.780, 29.050
-180.912, -153.256, 14.819, 29.100
-180.902, -153.999, 14.870, 29.150
-180.893, -154.746, 14.934, 29.200
-180.884, -155.495, 15.005, 29.250
-180.874, -156.248, 15.071, 29.300
-180.864, -157.004, 15.107, 29.350
-180.855, -157.759, 15.088, 29.400
-180.845, -158.510, 15.009, 29.450
-180.835, -159.255, 14.880, 29.500
-180.826, -159.992, 14.720, 29.550
-180.816, -160.721, 14.553, 29.600
-180.807, -161.443, 14.402, 29.650
-180.797, -162.158, 14.285, 29.700
-180.788, -162.869, 14.201, 29.750
-180.778, -163.577, 14.148, 29.800
-180.768, -164.284, 14.122, 29.850
-180.759, -164.991, 14.121, 29.900
-180.749, -165.698, 14.141, 29.950
-180.739, -166.407, 14.178, 30.000
-180.729, -167.118, 14.229, 30.050
-180.719, -167.833, 14.293, 30.100
-180.709, -168.550, 14.363, 30.150
-180.699, -169.271, 14.421, 30.200
-180.689, -169.993, 14.443, 30.250
-180.679, -170.714, 14.408, 30.300
-180.668, -171.431, 14.317, 30.350
-180.658, -172.141, 14.184, 30.400
-180.648, -172.844, 14.029, 30.450
-180.638, -173.539, 13.873, 30.500
-180.627, -174.227, 13.741, 30.550
-180.617, -174.911, 13.645, 30.600
-180.607, -175.590, 13.581, 30.650
-180.597, -176.268, 13.548, 30.700
-180.586, -176.946, 13.541, 30.750
-180.576, -177.624, 13.557, 30.800
-180.565, -178.304, 13.592, 30.850
-180.554, -178.986, 13.643, 30.900
-180.543, -179.671, 13.707, 30.950
-180.532, -180.359, 13.775, 31.000
-180.521, -181.050, 13.827, 31.050
-180.510, -181.742, 13.837, 31.100
-180.499, -182.432, 13.790, 31.150
-180.487, -183.118, 13.691, 31.200
-180.476, -183.797, 13.556, 31.250
-180.464, -184.468, 13.405, 31.300
-180.453, -185.133, 13.260, 31.350
-180.441, -185.791, 13.145, 31.400
-180.430, -186.445, 13.066, 31.450
-180.418, -187.096, 13.020, 31.500
-180.406, -187.747, 13.003, 31.550
-180.394, -188.398, 13.012, 31.600
-180.382, -189.050, 13.042, 31.650
-180.370, -189.704, 13.090, 31.700
-180.357, -190.362, 13.152, 31.750
-180.344, -191.022, 13.220, 31.800
-180.330, -191.686, 13.271, 31.850
-180.317, -192.350, 13.282, 31.900
-180.303, -193.012, 13.238, 31.950
-180.288, -193.670, 13.144, 32.000
-180.274, -194.322, 13.014, 32.050
-180.259, -194.967, 12.869, 32.100
-180.243, -195.604, 12.732, 32.150
-180.223, -196.236, 12.624, 32.200
-180.200, -196.864, 12.552, 32.250
-180.171, -197.490, 12.514, 32.300
-180.135, -198.114, 12.502, 32.350
-180.093, -198.739, 12.516, 32.400
-180.044, -199.364, 12.549, 32.450
-179.986, -199.991, 12.598, 32.500
-179.919, -200.620, 12.662, 32.550
-179.844, -201.251, 12.736, 32.600
-179.759, -201.886, 12.821, 32.650
-179.665, -202.523, 12.915, 32.700
-179.561, -203.164, 13.016, 32.750
-179.447, -203.809, 13.123, 32.800
-179.324, -204.457, 13.235, 32.850
-179.191, -205.110, 13.353, 32.900
-179.047, -205.766, 13.476, 32.950
-178.894, -206.426, 13.600, 33.000
-178.731, -207.091, 13.729, 33.050
-178.559, -207.760, 13.860, 33.100
-178.377, -208.433, 13.993, 33.150
-178.185, -209.110, 14.128, 33.200
-177.983, -209.792, 14.266, 33.250
-177.772, -210.478, 14.403, 33.300
-177.552, -211.168, 14.535, 33.350
-177.323, -211.861, 14.649, 33.400
-177.085, -212.556, 14.731, 33.450
-176.840, -213.252, 14.777, 33.500
-176.587, -213.946, 14.788, 33.550
-176.329, -214.637, 14.776, 33.600
-176.064, -215.324, 14.758, 33.650
-175.794, -216.010, 14.753, 33.700
-175.518, -216.693, 14.768, 33.750
-175.236, -217.376, 14.799, 33.800
-174.947, -218.059, 14.844, 33.850
-174.653, -218.742, 14.902, 33.900
-174.352, -219.426, 14.970, 33.950
-174.045, -220.112, 15.047, 34.000
-173.732, -220.799, 15.132, 34.050
-173.412, -221.488, 15.224, 34.100
-173.087, -222.180, 15.321, 34.150
-172.755, -222.874, 15.424, 34.200
-172.416, -223.572, 15.531, 34.250
-172.072, -224.272, 15.642, 34.300
-171.721, -224.976, 15.757, 34.350
-171.364, -225.683, 15.874, 34.400
-171.001, -226.393, 15.994, 34.450
-170.632, -227.107, 16.115, 34.500
-170.256, -227.825, 16.238, 34.550
-169.875, -228.546, 16.354, 34.600
-169.488, -229.270, 16.456, 34.650
-169.095, -229.996, 16.537, 34.700
-168.698, -230.724, 16.594, 34.750
-168.298, -231.451, 16.631, 34.800
-167.893, -232.178, 16.657, 34.850
-167.486, -232.904, 16.682, 34.900
-167.074, -233.631, 16.719, 34.950
